image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Plank\00000010.jpg,Plank,0.2667123,0.3665516,0.26023662,0.3410654,0.26309872,0.35078487,0.278617,0.287715,0.28197393,0.31223732,0.34769773,0.30931836,0.33031112,0.3137062,0.36511132,0.5039758,0.36772975,0.4882614,0.34899855,0.66316646,0.33807588,0.66100234,0.5731145,0.31004006,0.56097645,0.34312776,0.7089507,0.5041464,0.719364,0.4967266,0.8947569,0.5807689,0.87936574,0.5865199
Plank\00000011.jpg,Plank,0.123104356,0.38658568,0.11544371,0.3556029,0.12483256,0.36599937,0.13369404,0.29761022,0.15784922,0.3202557,0.20193152,0.35753378,0.21572764,0.36118603,0.22938125,0.577691,0.2616989,0.58162993,0.22487739,0.8087365,0.2551471,0.7996885,0.4452233,0.38991046,0.45100626,0.43099827,0.6019395,0.57110095,0.6127103,0.586256,0.8685741,0.6949277,0.85941976,0.75013727
Plank\00000012.jpg,Plank,0.28407738,0.5208452,0.28105718,0.5041598,0.2874042,0.50550634,0.3015608,0.47202614,0.314123,0.47439933,0.33714294,0.503389,0.35187736,0.49090132,0.34220734,0.65448,0.35780486,0.62772006,0.3441467,0.76259595,0.3374079,0.7644215,0.48738343,0.5650719,0.4968241,0.5796579,0.5900917,0.6507456,0.59432006,0.6477153,0.7309133,0.7036338,0.7285444,0.7096381
Plank\00000013.jpg,Plank,0.19977327,0.50058347,0.19823281,0.47634855,0.19787438,0.48593247,0.23075019,0.44456565,0.2230132,0.46558815,0.28599063,0.4947573,0.2786676,0.49937558,0.29960617,0.6704666,0.30689222,0.668671,0.29064494,0.8143937,0.29227266,0.8047758,0.4792978,0.52253556,0.47171506,0.54619294,0.58034027,0.644243,0.5750489,0.63456833,0.7520572,0.7678743,0.7323312,0.78691125
Plank\00000014.jpg,Plank,0.7544315,0.41876358,0.7585149,0.39892483,0.7591369,0.3864331,0.72622293,0.36305794,0.7348759,0.3358346,0.6826811,0.40837488,0.6724602,0.40287876,0.6604708,0.59368354,0.6568492,0.591389,0.66949177,0.7589772,0.6697137,0.75992966,0.4896228,0.5292083,0.4839854,0.49002185,0.33712533,0.6141593,0.33791465,0.59917307,0.21385662,0.67722815,0.19185789,0.6445858
Plank\00000016.jpg,Plank,0.76492643,0.5371381,0.75922465,0.5253546,0.758303,0.5252029,0.7150547,0.5209611,0.70470864,0.5236814,0.6569742,0.5759064,0.6694654,0.58556265,0.63621056,0.6829177,0.6546381,0.69773453,0.6606429,0.8018145,0.66272414,0.8184195,0.46714354,0.6781523,0.47297263,0.66543466,0.3446114,0.7293031,0.35490948,0.7281373,0.18416533,0.7417969,0.16085581,0.743386
Plank\00000017.jpg,Plank,0.13162231,0.49155912,0.12199898,0.47461206,0.13058816,0.483095,0.15361173,0.4494157,0.16824281,0.46867794,0.24859865,0.48639536,0.24988268,0.48969454,0.30731654,0.5924615,0.32692605,0.5815142,0.30098337,0.6908175,0.32483935,0.67702985,0.5110742,0.5140941,0.50828,0.5308947,0.67952704,0.57349163,0.6795769,0.568096,0.91073126,0.6036826,0.9002565,0.60473806
Plank\00000019.jpg,Plank,0.8129693,0.22709133,0.8198919,0.23839535,0.81143016,0.20879655,0.8057267,0.30918002,0.79742557,0.2486721,0.7582461,0.40602726,0.73355603,0.34800878,0.71263117,0.55894524,0.70397174,0.4953395,0.7288735,0.7046913,0.77326745,0.72584003,0.5284133,0.5197458,0.50780433,0.4658479,0.33231774,0.6112476,0.33227,0.59812564,0.148947,0.79709363,0.13312963,0.78789866
Plank\00000021.jpg,Plank,0.2966006,0.6702581,0.29723686,0.64896786,0.29379046,0.6552058,0.32085148,0.62088454,0.30984965,0.6349089,0.36511573,0.66729116,0.35589468,0.6592146,0.37113518,0.81817967,0.3676655,0.7790691,0.29494488,0.8118312,0.3003273,0.8068083,0.5120255,0.657674,0.50703526,0.6727814,0.63213724,0.72984594,0.6288865,0.69766176,0.7507992,0.78382427,0.7549419,0.76067454
Plank\00000022.jpg,Plank,0.82864225,0.49428594,0.8342672,0.48018458,0.83051944,0.47097978,0.8026731,0.45040232,0.7939838,0.42693356,0.7461941,0.4829597,0.73262405,0.46743488,0.7092178,0.61834,0.71366316,0.6098121,0.7241053,0.7446439,0.72183424,0.7524628,0.5174532,0.53161234,0.50610846,0.49654835,0.35940543,0.62474334,0.3526307,0.6060792,0.19524795,0.67334914,0.14903674,0.6466405
Plank\00000024.jpg,Plank,0.8814443,0.41151434,0.8789938,0.39364874,0.8861317,0.39053372,0.8258035,0.36329108,0.8474882,0.3561073,0.755145,0.38643077,0.77845424,0.41979998,0.6936966,0.54194415,0.7390548,0.6063823,0.7015777,0.6556118,0.7333484,0.7587332,0.5258382,0.49656197,0.53333986,0.48638433,0.32562143,0.56053734,0.31078374,0.5739043,0.1551423,0.61311823,0.08176709,0.60916406
Plank\00000025.jpg,Plank,0.8271937,0.40054172,0.8322285,0.38535306,0.82989705,0.37298015,0.79697317,0.35607174,0.78398544,0.32897857,0.73467237,0.39704287,0.71572375,0.3899511,0.6981506,0.5660363,0.6864044,0.56840736,0.6798652,0.7352558,0.6751854,0.7455072,0.49010435,0.49185166,0.47405377,0.45478678,0.35928747,0.5968581,0.35189077,0.58425266,0.21928251,0.68089724,0.15513301,0.6459781
Plank\00000027.jpg,Plank,0.81476545,0.23754425,0.8248871,0.24563201,0.8142981,0.21625057,0.82041734,0.32379633,0.79988015,0.25570178,0.7857938,0.4527777,0.75340885,0.34720105,0.75559247,0.6458499,0.7196724,0.4743406,0.7590982,0.8135662,0.74209136,0.7692274,0.5699263,0.5488464,0.5463465,0.46843466,0.41600767,0.6485389,0.40648752,0.60578096,0.23630099,0.78676844,0.18763423,0.7538767
Plank\00000030.jpg,Plank,0.065769576,0.28787163,0.063469365,0.24692367,0.06682682,0.26914448,0.113475494,0.19037794,0.115463495,0.23507823,0.20646302,0.2570848,0.18574102,0.30425623,0.23840952,0.5479849,0.22390921,0.6123212,0.2195456,0.83305615,0.18350302,0.8663234,0.48380104,0.40046227,0.4651607,0.47085804,0.6981539,0.5949463,0.692777,0.6298988,0.90392655,0.79981613,0.91124994,0.8605807
Plank\00000032.jpg,Plank,0.8155187,0.33460203,0.8203661,0.3088811,0.8217276,0.29028103,0.78096086,0.2618245,0.7808705,0.21287145,0.7150723,0.3252096,0.71712965,0.3082686,0.6869504,0.592736,0.6992318,0.57342446,0.7126079,0.8400793,0.7136635,0.8601332,0.47157803,0.48596302,0.46828136,0.42950833,0.3042889,0.6022721,0.30993423,0.59279525,0.14156447,0.64590085,0.08574452,0.60974467
Plank\00000034.jpg,Plank,0.19527018,0.5046632,0.18964188,0.48137426,0.19114517,0.49164394,0.20660082,0.43718243,0.20869103,0.4625161,0.26849398,0.46502557,0.2581656,0.47265092,0.28922895,0.6155951,0.29913932,0.6044884,0.28293732,0.7379614,0.27760014,0.7439177,0.45333815,0.49689528,0.446719,0.5244098,0.5855151,0.61940455,0.5868031,0.610018,0.73638296,0.6797592,0.733525,0.674804
Plank\00000036.jpg,Plank,0.117383935,0.5503835,0.11324785,0.52038753,0.11339736,0.52899337,0.1432575,0.4645163,0.14132164,0.48694342,0.220502,0.52105516,0.21444336,0.5234066,0.2706718,0.71875393,0.29109845,0.6919885,0.28865787,0.88134605,0.2868997,0.88756466,0.45207387,0.5899096,0.44612676,0.62263834,0.60660976,0.71715236,0.6154995,0.70712125,0.8044691,0.7586371,0.79098725,0.7686232
Plank\00000039.jpg,Plank,0.26351002,0.4219382,0.26348695,0.39268604,0.2595755,0.4012992,0.29635978,0.34349456,0.28204894,0.3637654,0.3456463,0.39204904,0.33697653,0.40085697,0.35358652,0.59225065,0.3602017,0.58431095,0.33939108,0.7810612,0.33649737,0.78875667,0.5395544,0.49188933,0.53240967,0.52954996,0.68823856,0.62038755,0.6819321,0.62996167,0.83564216,0.67372555,0.82696,0.68944365
Plank\00000042.jpg,Plank,0.07659829,0.38916245,0.07301684,0.35318786,0.07523816,0.3684541,0.11892176,0.30791593,0.120892785,0.34121758,0.21322332,0.432832,0.22632515,0.4391592,0.2657861,0.6868755,0.28883305,0.67128253,0.25900257,0.9010884,0.26516157,0.9039526,0.51231253,0.46619794,0.51651776,0.5042477,0.68083566,0.6417022,0.69715756,0.62102085,0.9515009,0.71572876,0.94230527,0.7464187
Plank\00000045.jpg,Plank,0.26351002,0.4219382,0.26348695,0.39268604,0.2595755,0.4012992,0.29635978,0.34349456,0.28204894,0.3637654,0.3456463,0.39204904,0.33697653,0.40085697,0.35358652,0.59225065,0.3602017,0.58431095,0.33939108,0.7810612,0.33649737,0.78875667,0.5395544,0.49188933,0.53240967,0.52954996,0.68823856,0.62038755,0.6819321,0.62996167,0.83564216,0.67372555,0.82696,0.68944365
Plank\00000047.jpg,Plank,0.8271937,0.40054172,0.8322285,0.38535306,0.82989705,0.37298015,0.79697317,0.35607174,0.78398544,0.32897857,0.73467237,0.39704287,0.71572375,0.3899511,0.6981506,0.5660363,0.6864044,0.56840736,0.6798652,0.7352558,0.6751854,0.7455072,0.49010435,0.49185166,0.47405377,0.45478678,0.35928747,0.5968581,0.35189077,0.58425266,0.21928251,0.68089724,0.15513301,0.6459781
Plank\00000050.jpg,Plank,0.09046574,0.52821004,0.09276529,0.4921204,0.08535104,0.52640873,0.15462618,0.47511184,0.13061602,0.5381124,0.27161613,0.598353,0.24959762,0.59379685,0.3682485,0.8118444,0.34638593,0.74106574,0.25689632,0.774251,0.25471812,0.7638733,0.51754206,0.51435244,0.4975883,0.5426798,0.744098,0.6314743,0.7440366,0.5703221,0.91631806,0.6586999,0.9102513,0.6509568
Plank\00000052.jpg,Plank,0.8155187,0.33460203,0.8203661,0.3088811,0.8217276,0.29028103,0.78096086,0.2618245,0.7808705,0.21287145,0.7150723,0.3252096,0.71712965,0.3082686,0.6869504,0.592736,0.6992318,0.57342446,0.7126079,0.8400793,0.7136635,0.8601332,0.47157803,0.48596302,0.46828136,0.42950833,0.3042889,0.6022721,0.30993423,0.59279525,0.14156447,0.64590085,0.08574452,0.60974467
Plank\00000053.jpg,Plank,0.8498031,0.32829592,0.84484035,0.31516188,0.85850316,0.3048444,0.8011021,0.28348225,0.8340457,0.26430017,0.7362291,0.2938711,0.76546615,0.30530775,0.6742403,0.45768383,0.7072864,0.46256787,0.7009408,0.61256456,0.72889256,0.659518,0.48147526,0.39879283,0.49281368,0.3737365,0.31084234,0.4819206,0.31832203,0.47654766,0.11422949,0.5419884,0.05932684,0.5300811
Plank\00000054.jpg,Plank,0.7159476,0.4388394,0.722231,0.4292461,0.72016174,0.4099634,0.70333624,0.3826879,0.6982393,0.34408075,0.67554826,0.36649582,0.6172294,0.3778977,0.68429035,0.55573624,0.6029847,0.59864444,0.6897942,0.713985,0.6093312,0.7846,0.49319908,0.38630033,0.4598743,0.3664852,0.37925172,0.4579244,0.3664478,0.4791379,0.28684545,0.5457165,0.2771072,0.49752325
Plank\00000056.jpg,Plank,0.19527018,0.5046632,0.18964188,0.48137426,0.19114517,0.49164394,0.20660082,0.43718243,0.20869103,0.4625161,0.26849398,0.46502557,0.2581656,0.47265092,0.28922895,0.6155951,0.29913932,0.6044884,0.28293732,0.7379614,0.27760014,0.7439177,0.45333815,0.49689528,0.446719,0.5244098,0.5855151,0.61940455,0.5868031,0.610018,0.73638296,0.6797592,0.733525,0.674804
Plank\00000058.jpg,Plank,0.19588609,0.3519245,0.18885446,0.3224969,0.20064108,0.32978535,0.21938741,0.2722282,0.24275546,0.2904126,0.2874964,0.33221462,0.29650912,0.3222402,0.30594033,0.5709168,0.327596,0.5297902,0.30317312,0.7605049,0.2927868,0.7552131,0.4615932,0.525414,0.46214867,0.53981185,0.5398405,0.77107847,0.53902227,0.7441173,0.71439356,0.716171,0.7042578,0.7124964
Plank\00000060.jpg,Plank,0.16145237,0.44057414,0.15488057,0.4124656,0.16098261,0.42314464,0.18420486,0.36479232,0.19336449,0.38497803,0.264468,0.416906,0.262943,0.40343386,0.2777881,0.6154223,0.31451282,0.5924465,0.24639872,0.79262775,0.2624286,0.7510876,0.5324325,0.37393528,0.52183,0.39188734,0.6924802,0.59548634,0.65573156,0.5436144,0.8939209,0.7213383,0.81293136,0.7253183
Plank\00000062.jpg,Plank,0.855303,0.5403292,0.8629193,0.523248,0.853501,0.5057262,0.8302973,0.4952895,0.810678,0.4576021,0.7489686,0.536524,0.7265339,0.51525646,0.7174015,0.72130036,0.69518083,0.7316571,0.8486813,0.7194154,0.83145255,0.73344725,0.4784945,0.56391925,0.4532295,0.5232906,0.30263144,0.6325636,0.2509428,0.6166518,0.16852279,0.5941758,0.076384686,0.6311504
Plank\00000063.jpg,Plank,0.23737088,0.6335272,0.23570915,0.61248004,0.23311809,0.621627,0.26193184,0.576157,0.25055528,0.59935707,0.31456798,0.6120182,0.30434856,0.6161299,0.34155208,0.7615292,0.34121644,0.7435651,0.32044786,0.89546156,0.31851608,0.8807997,0.46359554,0.6562092,0.4572896,0.67417026,0.5603792,0.75183994,0.56719255,0.7363981,0.7153484,0.81449455,0.70945925,0.82037455
Plank\00000068.jpg,Plank,0.19046171,0.51495194,0.18520103,0.4866816,0.18507016,0.4990771,0.19711833,0.42977145,0.19743283,0.4611991,0.27676156,0.4293301,0.24901436,0.47775567,0.39529163,0.4795446,0.33076683,0.53585786,0.38555726,0.6595205,0.37755203,0.66028666,0.4985292,0.44913575,0.48280984,0.51539326,0.68472266,0.5095735,0.69329864,0.5347749,0.8836056,0.54534334,0.8762409,0.55665845
Plank\00000069.jpg,Plank,0.83737934,0.35001805,0.8348679,0.333204,0.83808035,0.3290465,0.7860223,0.31287602,0.8029599,0.30776396,0.71956515,0.36036667,0.7363041,0.38571754,0.6689699,0.5013944,0.7054403,0.54833925,0.6858848,0.6145295,0.7144275,0.6901374,0.50273144,0.45834622,0.50974023,0.44762334,0.33334666,0.52078134,0.33378083,0.5342033,0.18987115,0.58321846,0.15555672,0.5916609
Plank\00000071.jpg,Plank,0.87002605,0.4497429,0.8684508,0.43639243,0.8593936,0.432207,0.8205282,0.4310312,0.807207,0.42645198,0.73228395,0.49134824,0.75103205,0.50124186,0.7191038,0.63137835,0.7603754,0.65652454,0.88430804,0.6425357,0.8917288,0.66424584,0.46392035,0.5430863,0.46975207,0.53204006,0.2809002,0.5628029,0.292319,0.5700275,0.09098545,0.5454889,0.06617069,0.59450674
Plank\00000072.jpg,Plank,0.37335682,0.4618101,0.3691613,0.44781673,0.36439276,0.47330588,0.37522763,0.4572763,0.3653721,0.5192982,0.4119958,0.4618923,0.3863577,0.5872835,0.4219713,0.3474826,0.39217004,0.6892593,0.42141792,0.23376764,0.38564175,0.7960857,0.5242757,0.5750119,0.50623417,0.64733416,0.6029737,0.68069583,0.5913975,0.7388143,0.6570446,0.7690467,0.6507277,0.80017453
Plank\00000073.jpg,Plank,0.13729553,0.548981,0.1288741,0.5223239,0.13907592,0.52938837,0.15220082,0.4620262,0.17386861,0.47668147,0.22681604,0.5165398,0.2384872,0.49266553,0.2616638,0.71064615,0.29009032,0.6487474,0.2477403,0.8925618,0.25587556,0.8750548,0.43877745,0.56505984,0.44448215,0.58084214,0.5834581,0.7304771,0.5910275,0.7138932,0.7756658,0.79329604,0.76907593,0.8128847
Plank\00000074.jpg,Plank,0.17400728,0.41213703,0.167646,0.38299125,0.17405115,0.39295158,0.20154889,0.33104512,0.21148649,0.35447475,0.28542268,0.38801658,0.27963465,0.38312212,0.31330463,0.58640105,0.3161892,0.5503477,0.2922952,0.7630058,0.26113856,0.7368839,0.52834284,0.45764408,0.51951236,0.47678536,0.66604525,0.5912803,0.6612644,0.55889326,0.86780465,0.6457348,0.8315825,0.64492905
Plank\00000076.jpg,Plank,0.08969944,0.3543849,0.10023189,0.33209255,0.091181286,0.3374879,0.1764061,0.31923747,0.1392046,0.32760918,0.23141585,0.403853,0.23653218,0.409028,0.23760486,0.5699215,0.25832245,0.56430906,0.23774381,0.6896809,0.2299473,0.6954148,0.51311636,0.49865466,0.5076492,0.52510005,0.66848284,0.6114882,0.68595177,0.6237811,0.9154741,0.60816664,0.883062,0.6231635
Plank\00000078.jpg,Plank,0.8769947,0.4102929,0.8773064,0.3977052,0.88011265,0.3913167,0.8240621,0.3789078,0.8342013,0.36509535,0.75535685,0.4141736,0.7591779,0.4171121,0.72384816,0.5502891,0.7407611,0.5509289,0.7321845,0.6664289,0.7362538,0.6760982,0.53016466,0.50722915,0.53185004,0.48930198,0.42295,0.55659854,0.421996,0.5541318,0.2184805,0.6062046,0.19276358,0.60027784
Plank\00000082.jpg,Plank,0.23737088,0.6335272,0.23570915,0.61248004,0.23311809,0.621627,0.26193184,0.576157,0.25055528,0.59935707,0.31456798,0.6120182,0.30434856,0.6161299,0.34155208,0.7615292,0.34121644,0.7435651,0.32044786,0.89546156,0.31851608,0.8807997,0.46359554,0.6562092,0.4572896,0.67417026,0.5603792,0.75183994,0.56719255,0.7363981,0.7153484,0.81449455,0.70945925,0.82037455
Plank\00000083.jpg,Plank,0.2465785,0.26901346,0.2410891,0.24214937,0.2465755,0.24808748,0.26349482,0.18448563,0.276954,0.20056896,0.32921413,0.21451291,0.32836527,0.21736535,0.33672506,0.41341388,0.34921336,0.39534038,0.30660865,0.57314575,0.30093104,0.5798921,0.5349714,0.420017,0.5294718,0.44663814,0.64327353,0.6260111,0.64085424,0.6354176,0.83270437,0.7462997,0.8087258,0.7760263
Plank\00000084.jpg,Plank,0.3092187,0.6490021,0.307247,0.62985545,0.30804548,0.63648784,0.3258488,0.6032681,0.3247697,0.61897236,0.36201462,0.65094024,0.36114508,0.6457571,0.37881026,0.782937,0.39004627,0.7597587,0.3816215,0.89588505,0.3858251,0.8805082,0.47647938,0.69102776,0.47597128,0.7069614,0.5606127,0.7914555,0.55864847,0.776378,0.68189234,0.84025776,0.6716232,0.83015877
Plank\00000085.jpg,Plank,0.19046171,0.51495194,0.18520103,0.4866816,0.18507016,0.4990771,0.19711833,0.42977145,0.19743283,0.4611991,0.27676156,0.4293301,0.24901436,0.47775567,0.39529163,0.4795446,0.33076683,0.53585786,0.38555726,0.6595205,0.37755203,0.66028666,0.4985292,0.44913575,0.48280984,0.51539326,0.68472266,0.5095735,0.69329864,0.5347749,0.8836056,0.54534334,0.8762409,0.55665845
Plank\00000087.jpg,Plank,0.17620309,0.32809335,0.16951604,0.28522292,0.17676628,0.30372372,0.19979106,0.21806411,0.21191405,0.25679946,0.27925998,0.29791063,0.28386098,0.30156803,0.3291081,0.5605684,0.34708038,0.5615194,0.3308507,0.8015763,0.33803278,0.7962227,0.5150704,0.3517485,0.51388973,0.3968352,0.66829157,0.5776867,0.67101544,0.54618543,0.8444058,0.75262487,0.8389973,0.76679385
Plank\00000090.jpg,Plank,0.19159558,0.43217558,0.19015758,0.41546652,0.17839816,0.4473264,0.21098204,0.43021157,0.19031791,0.5032104,0.26024914,0.41892147,0.24124718,0.58304644,0.2725194,0.24938972,0.26615986,0.7348745,0.2559351,0.11872864,0.25926256,0.89069974,0.46350542,0.5644393,0.44468546,0.6626689,0.62164897,0.72125673,0.6229018,0.7694221,0.7623543,0.86299914,0.7519029,0.9081392
Plank\00000091.jpg,Plank,0.8769947,0.4102929,0.8773064,0.3977052,0.88011265,0.3913167,0.8240621,0.3789078,0.8342013,0.36509535,0.75535685,0.4141736,0.7591779,0.4171121,0.72384816,0.5502891,0.7407611,0.5509289,0.7321845,0.6664289,0.7362538,0.6760982,0.53016466,0.50722915,0.53185004,0.48930198,0.42295,0.55659854,0.421996,0.5541318,0.2184805,0.6062046,0.19276358,0.60027784
Plank\00000092.jpg,Plank,0.32262856,0.45317605,0.32183477,0.4403724,0.31048355,0.46960148,0.33941656,0.46209717,0.32017747,0.52763236,0.39032713,0.4527545,0.36306086,0.6073183,0.41544208,0.26572242,0.37414956,0.7707442,0.41102067,0.13351108,0.3508416,0.93211985,0.5865927,0.5940583,0.5670057,0.6748338,0.70585334,0.7889423,0.7285432,0.76530325,0.8307811,0.9130041,0.8354055,0.90866065
Plank\00000093.jpg,Plank,0.83870906,0.45692593,0.8382479,0.44045874,0.83851844,0.4265231,0.80533594,0.41190886,0.8072211,0.38424498,0.7338282,0.44341156,0.74916744,0.43883562,0.7312643,0.66247225,0.759113,0.68218684,0.84218067,0.66990477,0.86665213,0.7119226,0.4422731,0.46181574,0.4419423,0.42256838,0.24587305,0.5321002,0.2467608,0.5183657,0.09381814,0.55548626,0.05482626,0.5744511
Plank\00000094.jpg,Plank,0.92206067,0.39365053,0.9270353,0.3738817,0.9198991,0.35537806,0.8796978,0.33147278,0.86728,0.29405117,0.7939906,0.39085037,0.7957055,0.38044474,0.7388184,0.6320973,0.7545932,0.6361758,0.7610903,0.8431769,0.7688679,0.8810057,0.5116153,0.49412334,0.5028435,0.44823992,0.30120227,0.65066314,0.29906365,0.64058214,0.14485884,0.67733103,0.08638854,0.73586303
Plank\00000097.jpg,Plank,0.13729553,0.548981,0.1288741,0.5223239,0.13907592,0.52938837,0.15220082,0.4620262,0.17386861,0.47668147,0.22681604,0.5165398,0.2384872,0.49266553,0.2616638,0.71064615,0.29009032,0.6487474,0.2477403,0.8925618,0.25587556,0.8750548,0.43877745,0.56505984,0.44448215,0.58084214,0.5834581,0.7304771,0.5910275,0.7138932,0.7756658,0.79329604,0.76907593,0.8128847
Plank\00000100.jpg,Plank,0.050454,0.62966806,0.050993636,0.60671794,0.04644041,0.6163359,0.10812476,0.56893694,0.090720445,0.5911726,0.20196368,0.6250121,0.18319987,0.6352965,0.24488483,0.7764361,0.23348199,0.77108383,0.24269815,0.91625047,0.23792492,0.93398994,0.48604217,0.67624223,0.47072044,0.708629,0.6822101,0.77398413,0.69625044,0.7825923,0.95859134,0.83465225,0.9529253,0.8630279
Plank\00000101.jpg,Plank,0.15205216,0.48269892,0.14238933,0.4550442,0.14943953,0.46785736,0.16266826,0.3934796,0.17579523,0.4203232,0.2507752,0.43735963,0.24013226,0.43372107,0.29542205,0.6423958,0.28958353,0.60981536,0.26094922,0.8201035,0.24956547,0.78512406,0.49601707,0.4270711,0.48791432,0.4495484,0.66000605,0.5564674,0.65061873,0.54170245,0.8447952,0.5653473,0.8170458,0.5781914
Plank\00000102.jpg,Plank,0.08969944,0.3543849,0.10023189,0.33209255,0.091181286,0.3374879,0.1764061,0.31923747,0.1392046,0.32760918,0.23141585,0.403853,0.23653218,0.409028,0.23760486,0.5699215,0.25832245,0.56430906,0.23774381,0.6896809,0.2299473,0.6954148,0.51311636,0.49865466,0.5076492,0.52510005,0.66848284,0.6114882,0.68595177,0.6237811,0.9154741,0.60816664,0.883062,0.6231635
Plank\00000104.jpg,Plank,0.8805402,0.6028082,0.879134,0.58828515,0.8716344,0.57888305,0.8415068,0.576659,0.8258382,0.5625653,0.765123,0.63391083,0.7716225,0.6385931,0.73448944,0.81787294,0.7684172,0.8398317,0.8567669,0.83367443,0.8789749,0.86718667,0.5139062,0.6833107,0.50852865,0.65997654,0.3232269,0.7389537,0.2974711,0.735685,0.1496375,0.75379825,0.08811722,0.76568544
Plank\00000107.jpg,Plank,0.10840886,0.45024824,0.10219536,0.41673365,0.102937676,0.43248865,0.124454975,0.3572076,0.12710734,0.39445508,0.1908828,0.411322,0.20174134,0.44467625,0.2388867,0.60492885,0.27585432,0.6266389,0.23447983,0.8388302,0.26614457,0.7883387,0.44052744,0.50164676,0.44406366,0.55071414,0.6296829,0.6412334,0.6368505,0.67906535,0.90144104,0.730847,0.91165704,0.7440097
Plank\00000111.jpg,Plank,0.69145375,0.62429214,0.70080024,0.60282964,0.6826892,0.59640414,0.69728804,0.56147474,0.6393146,0.5480488,0.6615508,0.59631133,0.56549925,0.607304,0.6706821,0.7908742,0.55212766,0.8277903,0.7247028,0.8364118,0.6438672,0.8817718,0.47544256,0.53740925,0.41709143,0.5302398,0.36984605,0.53777725,0.31439963,0.603568,0.28095856,0.54329836,0.24486904,0.5754812
Plank\00000114.jpg,Plank,0.2128021,0.6733751,0.20746171,0.6570652,0.21210286,0.66183597,0.23777911,0.6223155,0.24203826,0.6352054,0.3030605,0.646954,0.30469427,0.6421309,0.3195005,0.7658326,0.3375435,0.736469,0.3096236,0.863995,0.30525044,0.8672257,0.4927369,0.67167646,0.4924472,0.68286055,0.5627319,0.7581799,0.57415855,0.7469242,0.75979483,0.7997848,0.7511231,0.8033247
Plank\00000116.jpg,Plank,0.8423645,0.7106434,0.8580452,0.70785046,0.84431934,0.6745179,0.8473248,0.69415873,0.8206277,0.612259,0.7757415,0.70757294,0.7724697,0.6314549,0.785104,0.8332963,0.7947057,0.7917152,0.89835453,0.8317815,0.91738653,0.8549041,0.50918216,0.7289609,0.4979752,0.6586303,0.29308861,0.7782953,0.28616527,0.7094186,0.11387902,0.7645031,0.05737419,0.77517474
Plank\00000117.jpg,Plank,0.81016743,0.40125233,0.8154604,0.38476935,0.8174349,0.36466947,0.7843165,0.34340924,0.80119765,0.2987051,0.72936493,0.352526,0.73490995,0.34031463,0.66836697,0.5371582,0.704199,0.5493762,0.68638366,0.7024708,0.72488856,0.7716902,0.5020453,0.4932888,0.50103533,0.44232878,0.30211166,0.5985787,0.29680964,0.56704813,0.15330449,0.7006083,0.11080394,0.6475175
Plank\00000118.jpg,Plank,0.15210052,0.40962747,0.15083396,0.3617498,0.14681034,0.39274132,0.19660886,0.32856774,0.18051434,0.3910552,0.29608056,0.48373058,0.25896415,0.48674926,0.29830852,0.7961672,0.27602217,0.74173796,0.16528149,0.78205293,0.14631312,0.7364609,0.5605885,0.4267026,0.53336877,0.45285457,0.74889475,0.58417296,0.7414567,0.48777002,0.9058984,0.62096727,0.9050296,0.5806171
Plank\00000126.jpg,Plank,0.8530076,0.47495076,0.86484474,0.45068032,0.8403884,0.44732925,0.86083394,0.40796098,0.7912574,0.40075698,0.82738554,0.43017867,0.7155482,0.45738477,0.8243437,0.60629153,0.6900563,0.6679128,0.8297884,0.7817598,0.68327785,0.82518095,0.6677888,0.504339,0.60008556,0.5012251,0.58977693,0.5872971,0.5514113,0.61596876,0.5176898,0.63861006,0.49399334,0.588052
Plank\00000129.jpg,Plank,0.08403478,0.17410329,0.08041108,0.14893608,0.07114048,0.17330255,0.09797805,0.16166434,0.081392124,0.21038607,0.16272533,0.3002154,0.15328407,0.28820816,0.18202357,0.5172563,0.183254,0.453982,0.16496615,0.7340362,0.16353932,0.72501147,0.4035287,0.34558785,0.3923411,0.38507915,0.59526366,0.540763,0.60374594,0.529608,0.79213667,0.6829976,0.78045803,0.7177898
Plank\00000136.jpg,Plank,0.21243277,0.74921554,0.21028557,0.73328185,0.21134344,0.7372329,0.24580273,0.7120985,0.24104449,0.7216683,0.31184193,0.74749583,0.31723472,0.73663396,0.32707027,0.8752055,0.34134182,0.84670544,0.23229013,0.87938744,0.23122373,0.8686537,0.53170955,0.7338543,0.5329124,0.73845255,0.6478989,0.8140671,0.64227766,0.7688237,0.8234963,0.82283425,0.8189038,0.797538
